addr,symbol,section,width,array,elem_size,users,reads,writes
0x118ABD2C,g_18ABD2C,.data,4,0,0,1,0,1
0x118ABD30,g_18ABD30,.data,4,0,0,1,0,1
0x118ABD34,g_18ABD34,.data,4,0,0,1,0,1
0x118ABD38,g_18ABD38,.data,4,1,4,3,13,0
0x118ABD3C,g_18ABD3C,.data,4,1,4,3,12,0
0x118ABD40,g_18ABD40,.data,4,1,4,3,12,0
0x118ABD44,g_18ABD44,.data,4,1,4,1,2,0
0x118ABD50,g_18ABD50,.data,4,1,4,1,1,0
0x118ABD70,g_18ABD70,.data,4,0,0,5,7,1
0x118ABD74,g_18ABD74,.data,4,0,0,1,1,1
0x118ABD78,g_18ABD78,.data,4,0,0,2,1,4
0x118ABD7C,g_18ABD7C,.data,4,0,0,3,7,2
0x118ABD80,g_18ABD80,.data,4,0,0,4,34,2
0x118ABD88,g_18ABD88,.data,4,0,0,1,0,1
0x118ABD8C,g_18ABD8C,.data,4,0,0,1,0,1
0x118ABD90,g_18ABD90,.data,4,0,0,2,0,2
0x118ABD94,g_18ABD94,.data,4,0,0,1,0,1
0x118ABD98,g_18ABD98,.data,4,0,0,1,0,1
0x118ABD9C,g_18ABD9C,.data,4,0,0,1,0,1
0x118ABDA0,g_18ABDA0,.data,4,0,0,1,0,1
0x118ABDA4,g_18ABDA4,.data,4,0,0,1,0,1
0x118ABDA8,g_18ABDA8,.data,4,0,0,1,0,1
0x118ABDAC,g_18ABDAC,.data,4,0,0,1,0,1
0x118ABDB0,g_18ABDB0,.data,4,0,0,1,0,1
0x118ABDB4,g_18ABDB4,.data,4,0,0,1,0,1
0x118ABDB8,g_18ABDB8,.data,4,0,0,1,0,1
0x118ABDBC,g_18ABDBC,.data,4,0,0,9,9,2
0x118ABDC0,g_18ABDC0,.data,4,0,0,3,2,2
0x118ABDC4,g_18ABDC4,.data,4,0,0,3,2,1
0x118ABDC8,g_18ABDC8,.data,4,0,0,2,2,1
0x118ABDCC,g_18ABDCC,.data,4,0,0,2,1,2
0x118ABDD0,g_18ABDD0,.data,4,0,0,4,11,1
0x118ABDD4,g_18ABDD4,.data,4,0,0,6,22,4
0x118ABDD8,g_18ABDD8,.data,4,0,0,2,3,3
0x118ABDDC,g_18ABDDC,.data,4,0,0,1,6,1
0x118ABDE0,g_18ABDE0,.data,4,0,0,1,1,1
0x118ABDE4,g_18ABDE4,.data,4,0,0,1,1,1
0x118ABDE8,g_18ABDE8,.data,4,0,0,2,2,2
0x118ABDEC,g_18ABDEC,.data,4,0,0,3,4,1
0x118ABDF8,g_18ABDF8,.data,4,0,0,2,1,3
0x118ABDFC,g_18ABDFC,.data,4,0,0,2,2,1
0x118ABE00,g_18ABE00,.data,4,0,0,2,3,3
0x118ABE08,g_18ABE08,.data,4,0,0,7,8,1
0x118ABE20,g_18ABE20,.data,4,0,0,5,5,1
0x118ABE24,g_18ABE24,.data,4,0,0,1,1,1
0x118ABE28,g_18ABE28,.data,4,0,0,3,3,1
0x118ABE2C,g_18ABE2C,.data,4,0,0,2,1,2
0x118AC230,g_18AC230,.data,4,0,0,5,5,7
0x118AC234,g_18AC234,.data,4,0,0,2,0,5
0x118AC238,g_18AC238,.data,4,0,0,6,4,5
0x118AC23C,g_18AC23C,.data,4,0,0,3,4,1
0x118AC240,g_18AC240,.data,4,0,0,3,1,3
0x118AC244,g_18AC244,.data,4,0,0,2,6,2
0x118AC248,g_18AC248,.data,4,0,0,5,10,0
0x118AC24C,g_18AC24C,.data,4,0,0,2,1,1
0x118AC250,g_18AC250,.data,4,0,0,1,1,0
0x118AC254,g_18AC254,.data,4,0,0,1,1,2
0x118AC258,g_18AC258,.data,4,0,0,1,0,1
0x118AC25C,g_18AC25C,.data,4,0,0,1,0,1
0x118AC260,g_18AC260,.data,4,0,0,1,0,1
0x118AC264,g_18AC264,.data,4,0,0,1,0,1
0x118AC268,g_18AC268,.data,4,0,0,1,0,1
0x118AC270,g_18AC270,.data,4,0,0,4,8,5
0x118AC274,g_18AC274,.data,4,0,0,1,1,0
0x118AC278,g_18AC278,.data,4,0,0,3,4,1
0x118AC280,g_18AC280,.data,4,0,0,1,0,1
0x118AC288,g_18AC288,.data,1,0,0,2,1,1
0x118AC28C,g_18AC28C,.data,4,0,0,2,1,1
0x118AC290,g_18AC290,.data,4,0,0,1,1,1
0x118AC294,g_18AC294,.data,4,0,0,3,3,3
0x118AC2C0,g_18AC2C0,.data,4,0,0,2,3,2
0x118AC2C4,g_18AC2C4,.data,4,0,0,2,3,2
0x118AC2CC,g_18AC2CC,.data,4,0,0,3,3,0
0x118AC2D0,g_18AC2D0,.data,4,0,0,7,6,1
0x118AC338,g_18AC338,.data,4,1,4,1,2,1
0x118AC340,g_18AC340,.data,4,0,0,2,2,2
0x118AC344,g_18AC344,.data,4,0,0,3,3,0
0x118AC348,g_18AC348,.data,4,0,0,1,1,0
0x118AC358,g_18AC358,.data,4,0,0,1,1,0
0x118AC360,g_18AC360,.data,4,0,0,11,16,0
0x118AC364,g_18AC364,.data,4,0,0,1,1,0
0x118AC368,g_18AC368,.data,4,0,0,1,1,0
0x118AC36C,g_18AC36C,.data,4,0,0,1,1,0
0x118AC370,g_18AC370,.data,4,0,0,11,16,0
0x118AC378,g_18AC378,.data,4,0,0,1,2,1
0x118AC58C,g_18AC58C,.data,4,0,0,5,4,4
0x118AC590,g_18AC590,.data,4,0,0,4,2,4
0x118AC598,g_18AC598,.data,4,0,0,2,0,3
0x118AC59C,g_18AC59C,.data,4,0,0,2,0,3
0x118AC5A0,g_18AC5A0,.data,4,0,0,2,0,3
0x118AC5A4,g_18AC5A4,.data,4,0,0,2,1,4
0x118AC5AC,g_18AC5AC,.data,4,0,0,1,1,1
0x118AC5B0,g_18AC5B0,.data,4,0,0,1,1,0
0x118AC5B4,g_18AC5B4,.data,4,0,0,1,1,0
0x118AC5B8,g_18AC5B8,.data,4,0,0,3,3,1
0x118AC5BC,g_18AC5BC,.data,4,0,0,1,1,1
0x118AC5C0,g_18AC5C0,.data,4,0,0,1,1,2
0x118AC5C4,g_18AC5C4,.data,4,0,0,1,4,2
0x118AC5C8,g_18AC5C8,.data,4,0,0,1,3,2
0x118AC5CC,g_18AC5CC,.data,4,0,0,1,3,2
0x118AC5D0,g_18AC5D0,.data,4,0,0,1,4,2
0x118AC5D4,g_18AC5D4,.data,4,0,0,1,4,2
0x118AC5D8,g_18AC5D8,.data,4,0,0,1,2,2
0x118AC5DC,g_18AC5DC,.data,4,0,0,1,2,2
0x118AC5EC,g_18AC5EC,.data,2,0,0,1,1,0
0x118AC5F4,g_18AC5F4,.data,2,0,0,1,1,0
0x118AC5FA,g_18AC5FA,.data,2,0,0,1,1,0
0x118AC5FE,g_18AC5FE,.data,2,0,0,1,1,0
0x118AC600,g_18AC600,.data,2,0,0,1,1,0
0x118AC608,g_18AC608,.data,4,0,0,2,1,2
0x118AC610,g_18AC610,.data,4,0,0,1,1,0
0x118AC654,g_18AC654,.data,2,0,0,1,1,0
0x118AC656,g_18AC656,.data,2,0,0,2,3,0
0x118AC658,g_18AC658,.data,4,0,0,1,1,0
0x118AC65A,g_18AC65A,.data,2,0,0,1,2,0
0x118AC65C,g_18AC65C,.data,4,0,0,1,2,0
0x118AC65E,g_18AC65E,.data,2,0,0,1,2,0
0x118AC660,g_18AC660,.data,4,0,0,1,2,0
0x118AC662,g_18AC662,.data,2,0,0,1,2,0
0x118AC664,g_18AC664,.data,4,0,0,1,1,0
0x118AC6A8,g_18AC6A8,.data,2,0,0,1,1,0
0x118AC6AA,g_18AC6AA,.data,2,0,0,2,3,0
0x118AC6AC,g_18AC6AC,.data,4,0,0,1,1,0
0x118AC6AE,g_18AC6AE,.data,2,0,0,1,2,0
0x118AC6B0,g_18AC6B0,.data,4,0,0,1,2,0
0x118AC6B2,g_18AC6B2,.data,2,0,0,1,2,0
0x118AC6B4,g_18AC6B4,.data,4,0,0,1,2,0
0x118AC6B6,g_18AC6B6,.data,2,0,0,1,2,0
0x118AC6B8,g_18AC6B8,.data,4,0,0,1,1,0
0x118AC6BC,g_18AC6BC,.data,4,0,0,1,1,1
0x118AC6C0,g_18AC6C0,.data,4,0,0,1,2,1
0x118AC6C4,g_18AC6C4,.data,4,0,0,1,2,1
0x118AC6C8,g_18AC6C8,.data,4,0,0,1,1,1
0x118AC6CC,g_18AC6CC,.data,4,0,0,1,1,1
0x118AC6D0,g_18AC6D0,.data,4,0,0,1,1,0
0x118AC6D4,g_18AC6D4,.data,4,0,0,1,1,0
0x118AC6D8,g_18AC6D8,.data,4,0,0,1,1,0
0x118AC6DC,g_18AC6DC,.data,4,0,0,1,1,0
0x118AC6E4,g_18AC6E4,.data,4,0,0,1,1,0
0x118AC6FC,g_18AC6FC,.data,4,0,0,1,1,1
0x118AC700,g_18AC700,.data,4,0,0,1,1,1
0x118AC708,g_18AC708,.data,4,0,0,1,2,2
0x118AC728,g_18AC728,.data,4,0,0,1,0,1
0x118AC72C,g_18AC72C,.data,4,0,0,1,0,1
0x118AC734,g_18AC734,.data,4,0,0,1,0,1
0x118AC740,g_18AC740,.data,4,1,8,2,2,3
0x118AC744,g_18AC744,.data,4,1,8,2,1,3
0x118AC74C,g_18AC74C,.data,4,0,0,2,0,3
0x118AC758,g_18AC758,.data,4,0,0,1,0,1
0x118AC75C,g_18AC75C,.data,4,0,0,1,0,1
0x118AC764,g_18AC764,.data,4,0,0,1,0,1
0x118AC770,g_18AC770,.data,4,0,0,2,1,3
0x118AC774,g_18AC774,.data,4,0,0,2,1,3
0x118AC778,g_18AC778,.data,4,0,0,1,0,1
0x118AC77C,g_18AC77C,.data,4,0,0,2,2,4
0x118AC788,g_18AC788,.data,4,0,0,1,0,1
0x118AC78C,g_18AC78C,.data,4,0,0,1,0,1
0x118AC794,g_18AC794,.data,4,0,0,1,0,1
0x118AC954,g_18AC954,.data,4,0,0,7,7,0
0x118AC958,g_18AC958,.data,4,0,0,1,3,0
0x118AC95C,g_18AC95C,.data,4,0,0,9,11,1
0x118AC960,g_18AC960,.data,4,1,4,24,30,2
0x118ACA60,g_18ACA60,.data,4,0,0,11,15,3
0x118ACA64,g_18ACA64,.data,4,0,0,2,2,1
0x118ACA68,g_18ACA68,.data,4,0,0,1,2,0
0x118ACA6C,g_18ACA6C,.data,4,0,0,4,15,2
0x118ADA80,g_18ADA80,.data,4,0,0,4,7,2
0x118ADA84,g_18ADA84,.data,4,0,0,3,4,3
0x118ADA88,g_18ADA88,.data,4,0,0,3,8,2
